gvkey,splticrm,spsticrm,datadate,ggroup,gind,gsector,gsubind,naics,sic,spcindcd,spcseccd,conm,tic,cusip
001449,A-,,31/03/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/04/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/05/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/06/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/07/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/08/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/09/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/10/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/11/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/12/2012,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/01/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,28/02/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/03/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/04/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/05/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/06/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/07/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/08/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/09/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/10/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/11/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/12/2013,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/01/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,28/02/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/03/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/04/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/05/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,30/06/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,31/07/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,31/08/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,30/09/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,31/10/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,30/11/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,31/12/2014,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,31/01/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,28/02/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,31/03/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,30/04/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,31/05/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,30/06/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,31/07/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A,,31/08/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/09/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/10/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/11/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/12/2015,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/01/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,29/02/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/03/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/04/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/05/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/06/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/07/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/08/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/09/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/10/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,30/11/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/12/2016,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001449,A-,,31/01/2017,4030,403010,40,40301020,524114,6321,825,800,AFLAC INC,AFL,001055102
001487,A-,A-1,31/01/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,28/02/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,31/03/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,30/04/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,31/05/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,30/06/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,31/07/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,31/08/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,30/09/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,31/10/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,30/11/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-1,31/12/2010,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/01/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,28/02/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/03/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/04/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/05/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/06/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/07/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/08/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/09/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/10/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/11/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/12/2011,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/01/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,29/02/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/03/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/04/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/05/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/06/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/07/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/08/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/09/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/10/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/11/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/12/2012,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/01/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,28/02/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/03/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/04/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/05/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/06/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/07/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/08/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/09/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/10/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/11/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/12/2013,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/01/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,28/02/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/03/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/04/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/05/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/06/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/07/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/08/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/09/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/10/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/11/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/12/2014,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/01/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,28/02/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/03/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/04/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/05/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/06/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/07/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/08/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/09/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/10/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/11/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/12/2015,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/01/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,29/02/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/03/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/04/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/05/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/06/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/07/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/08/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/09/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/10/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,30/11/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,A-,A-2,31/12/2016,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001487,BBB+,A-2,31/01/2017,4030,403010,40,40301030,524126,6331,830,800,AMERICAN INTERNATIONAL GROUP,AIG,026874784
001598,BBB,,31/01/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,28/02/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/03/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/04/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/05/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/06/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/07/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/08/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/09/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/10/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/11/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/12/2010,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/01/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,28/02/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/03/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/04/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/05/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/06/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/07/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/08/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/09/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/10/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/11/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/12/2011,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/01/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,29/02/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/03/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/04/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/05/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/06/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/07/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/08/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/09/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/10/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/11/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/12/2012,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/01/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,28/02/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/03/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/04/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/05/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/06/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/07/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/08/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/09/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/10/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,30/11/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/12/2013,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/01/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,28/02/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB,,31/03/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/04/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/05/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/06/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/07/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/08/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/09/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/10/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/11/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/12/2014,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/01/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,28/02/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/03/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/04/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/05/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/06/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/07/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/08/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/09/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/10/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/11/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/12/2015,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/01/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,29/02/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/03/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/04/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,31/05/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
001598,BBB+,,30/06/2016,2010,201040,20,20104010,334513,3823,355,925,AMETEK INC,AME,031100100
